Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Lead_Time_Days,Ship_Mode_encoded,Latitude,Longitude
9261,CA-2017-167976,2017-11-11,2017-11-14,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,Kelly Williams,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,0,25.5,3,0.0,6.63,3,2,31.264950361064322,-88.53588886034537
9262,CA-2017-111388,2017-02-09,2017-02-09,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",0,215.976,3,0.2,-2.6997,0,0,43.10627704648331,-89.47131304885207
9263,CA-2015-124499,2015-09-10,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,0,389.97,3,0.0,35.0973,33,3,30.6632698735825,-113.8731724573595
9264,CA-2015-124499,2015-09-10,2015-10-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0,269.91,5,0.1,53.982,33,3,30.6632698735825,-113.8731724573595
9265,US-2017-128118,2017-11-24,2017-11-24,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0,11.673,3,0.7,-7.782,0,3,39.36143646273941,-109.00138041755311
9266,US-2017-128118,2017-11-24,2017-11-24,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",0,64.848,7,0.2,24.318,0,3,39.36143646273941,-109.00138041755311
9267,CA-2014-125759,2014-08-02,2014-09-02,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",0,14.56,2,0.0,5.5328,31,1,26.71666814062474,-83.03449918122752
9268,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,Chuck Magee,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,0,102.582,1,0.1,6.8388,0,0,40.23150222085965,-77.56783019107883
9269,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,Chuck Magee,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,0,20.04,3,0.0,9.6192,0,0,40.23150222085965,-77.56783019107883
9270,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,0,32.088,7,0.2,11.2308,7,3,43.12277265536933,-88.66223162741748
9271,US-2017-102183,2017-08-21,2017-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,0,4305.552,6,0.2,1453.1238,7,3,43.12277265536933,-88.66223162741748
9272,CA-2016-100510,2016-12-05,2016-12-05,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,0,10.02,3,0.0,4.4088,0,3,43.12277265536933,-88.66223162741748
9273,CA-2016-100510,2016-12-05,2016-12-05,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,Chuck Magee,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,0,631.96,4,0.0,303.3408,0,3,43.12277265536933,-88.66223162741748
9274,CA-2017-146983,2017-02-09,2017-06-09,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,Cassandra Brandow,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,0,1577.94,3,0.0,757.4112,120,3,26.083186820040453,-99.87544086677262
9275,US-2014-134054,2014-10-10,2014-10-10,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,Anna Andreadi,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0,255.85,7,0.0,112.574,0,0,25.54373156953427,-111.04202699254317
9276,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,Cassandra Brandow,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,0,184.704,6,0.2,13.8528,3,2,43.14989512736508,-123.00147320150047
9277,CA-2016-113236,2016-05-26,2016-05-29,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,Cassandra Brandow,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,0,47.92,2,0.2,11.98,3,2,43.14989512736508,-123.00147320150047
9278,CA-2017-122539,2017-01-12,2017-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-LA-10004853,Office Supplies,Labels,Avery 483,0,15.936,4,0.2,5.1792,120,3,26.510382578061424,-119.55570684625017
9279,CA-2017-122539,2017-01-12,2017-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",0,8.001,7,0.7,-5.6007,120,3,26.510382578061424,-119.55570684625017
9280,CA-2017-122539,2017-01-12,2017-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,0,398.972,2,0.3,-28.498,120,3,26.510382578061424,-119.55570684625017
9281,CA-2016-166772,2016-09-20,2016-09-24,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0,163.88,2,0.0,40.97,4,3,43.10627704648331,-89.47131304885207
9282,US-2017-152898,2017-11-09,2017-11-09,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,0,67.9,5,0.0,20.37,0,3,37.08089743367426,-106.69875660301054
9283,CA-2016-160486,2016-12-30,2017-04-01,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407,South,Cassandra Brandow,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,0,72.224,4,0.2,25.2784,92,3,31.087135708403174,-101.85443981396011
9284,CA-2017-102218,2017-02-09,2017-04-09,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,Anna Andreadi,OFF-LA-10002475,Office Supplies,Labels,Avery 519,0,11.696,2,0.2,3.9474,59,2,47.69068737120902,-79.3293363972058
9285,CA-2014-161032,2014-11-18,2014-11-23,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,0,392.94,3,0.0,43.2234,5,3,39.03921824798557,-119.67892833376236
9286,CA-2015-102778,2015-11-21,2015-11-24,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110,South,Cassandra Brandow,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0,18.176,1,0.2,4.7712,3,1,36.00787516912169,-82.48954375378497
9287,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,0,6.888,3,0.8,-11.0208,7,3,39.82628386276278,-102.64953868079346
9288,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,Kelly Williams,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0,457.485,3,0.3,-84.9615,7,3,39.82628386276278,-102.64953868079346
9289,US-2017-165456,2017-11-30,2017-11-30,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,0,1079.316,6,0.3,-15.4188,0,1,26.510382578061424,-119.55570684625017
9290,CA-2014-111857,2014-04-23,2014-04-26,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,0,48.91,1,0.0,22.9877,3,2,35.9461907101502,-78.59947715690333
9291,CA-2014-163650,2014-09-23,2014-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,Chuck Magee,OFF-AR-10002375,Office Supplies,Art,Newell 351,0,9.84,3,0.0,2.8536,2,1,31.168425900508865,-73.64107441994125
9292,CA-2014-163650,2014-09-23,2014-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,Chuck Magee,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,0,34.5,3,0.0,15.525,2,1,31.168425900508865,-73.64107441994125
9293,CA-2017-124114,2017-02-03,2017-02-03,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,Kelly Williams,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0,0.556,1,0.8,-0.9452,0,0,43.5987335240757,-117.63346067663457
9294,US-2017-116505,2017-11-17,2017-11-21,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740,East,Chuck Magee,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",0,43.8,6,0.0,20.586,4,2,31.642298530747873,-120.22683849330679
9295,CA-2017-161340,2017-05-28,2017-05-28,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),0,13.872,3,0.2,5.0286,0,3,38.72227416948134,-91.43148121556456
9296,CA-2017-161340,2017-05-28,2017-05-28,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,Chuck Magee,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",0,115.96,4,0.5,-64.9376,0,3,38.72227416948134,-91.43148121556456
9297,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",0,41.424,2,0.2,8.2848,4,2,25.216842950683507,-90.47274815758465
9298,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,0,244.768,4,0.2,24.4768,4,2,25.216842950683507,-90.47274815758465
9299,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",0,74.352,3,0.2,6.5058,4,2,25.216842950683507,-90.47274815758465
9300,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",0,4.312,2,0.8,-6.8992,4,2,25.216842950683507,-90.47274815758465
9301,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",0,56.686,1,0.3,-20.245,4,2,25.216842950683507,-90.47274815758465
9302,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,0,97.968,2,0.2,6.123,4,2,25.216842950683507,-90.47274815758465
9303,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-AR-10003481,Office Supplies,Art,Newell 348,0,7.872,3,0.2,0.8856,4,2,25.216842950683507,-90.47274815758465
9304,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,0,15.552,3,0.2,5.4432,4,2,25.216842950683507,-90.47274815758465
9305,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,Kelly Williams,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,0,1.476,1,0.8,-2.2878,4,2,25.216842950683507,-90.47274815758465
9306,CA-2015-137603,2015-09-19,2015-09-24,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505,West,Anna Andreadi,OFF-AR-10001972,Office Supplies,Art,Newell 323,0,8.4,5,0.0,2.184,5,3,41.496523621718254,-96.7863225618843
9307,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-AR-10003829,Office Supplies,Art,Newell 35,0,6.56,2,0.0,1.9024,5,3,35.9461907101502,-78.59947715690333
9308,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",0,14.88,2,0.0,3.72,5,3,35.9461907101502,-78.59947715690333
9309,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,0,45.48,4,0.0,15.918,5,3,35.9461907101502,-78.59947715690333
9310,CA-2014-128237,2014-03-25,2014-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",0,25.44,6,0.0,9.9216,5,3,35.9461907101502,-78.59947715690333
9311,US-2016-102141,2016-08-26,2016-08-31,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,0,146.688,8,0.2,45.84,5,3,43.12277265536933,-88.66223162741748
9312,CA-2017-148642,2017-06-03,2017-12-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-LA-10000134,Office Supplies,Labels,Avery 511,0,4.928,2,0.2,1.7248,183,3,39.82628386276278,-102.64953868079346
9313,CA-2017-148642,2017-06-03,2017-12-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-AR-10000588,Office Supplies,Art,Newell 345,0,63.488,4,0.2,4.7616,183,3,39.82628386276278,-102.64953868079346
9314,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1,418.32,7,0.0,117.1296,0,0,30.6632698735825,-113.8731724573595
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1,123.858,2,0.1,46.7908,0,0,30.6632698735825,-113.8731724573595
9316,CA-2016-161907,2016-05-04,2016-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-PH-10000141,Technology,Phones,Clearsounds A400,0,118.782,3,0.4,-27.7158,123,3,26.510382578061424,-119.55570684625017
9317,CA-2016-161907,2016-05-04,2016-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,0,769.184,4,0.2,-163.4516,123,3,26.510382578061424,-119.55570684625017
9318,CA-2017-124940,2017-02-21,2017-02-26,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007,Central,Kelly Williams,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,0,47.904,1,0.2,-2.994,5,3,38.35819389530893,-88.97980528207782
9319,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,0,13.36,2,0.0,6.4128,5,3,43.12277265536933,-88.66223162741748
9320,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,0,163.764,2,0.1,25.4744,5,3,43.12277265536933,-88.66223162741748
9321,US-2017-108343,2017-07-20,2017-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0,183.92,4,0.0,31.2664,5,3,43.12277265536933,-88.66223162741748
9322,US-2016-111563,2016-04-11,2016-08-11,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0,11.376,3,0.6,-5.688,122,3,32.97899501611679,-94.76306695340054
9323,US-2016-111563,2016-04-11,2016-08-11,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",0,66.112,4,0.6,-84.2928,122,3,32.97899501611679,-94.76306695340054
9324,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,1,211.04,8,0.0,97.0784,6,3,36.09282679404764,-85.23751946320377
9325,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1,594.816,2,0.2,59.4816,6,3,36.09282679404764,-85.23751946320377
9326,CA-2017-121853,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,1,72.96,3,0.2,23.712,6,3,36.09282679404764,-85.23751946320377
9327,US-2017-130687,2017-07-09,2017-10-09,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,0,80.96,4,0.0,34.8128,92,1,47.981177926283166,-110.42673719466927
9328,US-2017-130687,2017-07-09,2017-10-09,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,0,455.712,2,0.2,34.1784,92,1,47.981177926283166,-110.42673719466927
